666,25,840000
201,25,866000
838,25,823000
626,25,348000
454,25,390000
36,25,507000
444,25,457000
857,25,977000
314,25,751000
913,25,964000
56,25,254000
311,25,976000
708,25,912000
694,25,316000
906,25,783000
436,25,605000
157,25,114000
196,25,96000
55,25,862000
624,25,902000
584,25,963000
18,26,539000
261,26,541000
486,26,786000
630,26,348000
831,26,476000
464,26,818000
190,26,612000
459,26,992000
930,26,371000
13,26,642000
637,26,843000
484,26,975000
533,26,574000
262,26,425000
48,26,506000
407,26,976000
203,26,169000
780,26,744000
570,26,323000
92,26,310000
590,26,825000
162,26,964000
343,26,489000
724,26,238000
173,26,250000
78,26,990000
542,26,543000
498,26,431000
730,26,86000
710,26,288000
553,26,19000
682,26,743000
272,26,530000
854,26,100000
412,26,474000
548,26,615000
850,26,216000
374,26,355000
144,26,517000
335,26,994000
56,26,979000
870,26,972000
855,26,408000
610,26,944000
869,26,152000
431,26,923000
465,26,588000
845,26,443000
699,26,621000
743,26,315000
726,27,185000
494,27,859000
721,27,960000
805,27,45000
361,27,132000
895,27,911000
202,27,311000
1,27,526000
375,27,863000
968,27,147000
123,27,591000
82,27,338000
585,27,885000
256,27,215000
254,27,728000
333,27,241000
408,27,434000
813,27,47000
272,27,628000
436,27,330000
313,27,495000
448,27,619000
931,27,890000
612,27,176000
716,27,953000
770,27,95000
515,27,987000
4,27,964000
800,27,615000
89,27,919000
923,27,649000
60,27,547000
965,27,457000
972,27,583000
802,27,550000
753,27,590000
326,27,825000
952,27,20000
778,27,403000
403,27,903000
74,27,325000
339,27,277000
777,27,588000
265,27,449000
456,27,561000
848,27,975000
100,28,954000
815,28,252000
651,28,706000
663,28,506000
662,28,343000
237,28,721000
262,28,284000
451,28,356000
845,28,373000
115,28,913000
49,28,635000
50,28,550000
447,28,538000
192,28,76000
555,28,309000
986,28,803000
613,28,210000
125,28,678000
379,28,863000
332,28,911000
64,28,516000
225,28,671000
412,28,268000
423,28,851000
503,28,889000
63,28,927000
920,28,909000
617,28,337000
757,29,972000
136,29,898000
24,29,329000
179,29,512000
19,29,21000
588,29,531000
765,29,220000
252,29,228000
796,29,875000
202,29,853000
315,29,998000
456,29,623000
925,29,491000
697,29,659000
526,29,789000
510,29,209000
115,29,809000
630,29,962000
748,29,576000
625,29,537000
125,29,745000
864,29,602000
287,30,409000
671,30,978000
990,30,758000
538,30,302000
125,30,215000
298,30,334000
117,30,302000
843,30,186000
107,30,919000
568,30,698000
170,30,518000
311,30,468000
400,30,629000
321,30,821000
35,30,481000
933,30,514000
434,30,943000
98,30,21000
397,30,785000
996,30,817000
280,30,487000
916,30,848000
935,30,634000
900,30,200000
716,30,661000
26,31,439000
236,31,488000
57,31,528000
418,31,520000
627,31,501000
217,31,750000
586,31,234000
287,31,324000
698,31,164000
119,31,52000
672,31,256000
810,31,588000
56,31,27000
319,31,882000
208,31,595000
969,31,462000
590,31,595000
470,31,869000
138,31,385000
548,31,286000
996,31,648000
455,31,234000
290,31,668000
477,31,459000
454,31,666000
415,31,20000
442,31,713000
675,31,782000
699,31,723000
221,31,812000
812,31,170000
306,31,323000
117,31,949000
863,31,767000
880,31,935000
294,31,190000
959,31,10000
573,31,818000
53,31,168000
372,31,210000
201,31,55000
562,31,515000
408,31,111000
799,31,709000
549,31,192000
207,31,424000
750,31,470000
691,32,924000
611,32,453000
417,32,356000
567,32,722000
489,32,159000
479,32,146000
951,32,407000
283,32,817000
403,32,664000
486,32,301000
986,32,448000
78,32,870000
779,32,645000
698,32,809000
944,32,498000
915,32,344000
159,32,403000
253,32,574000
617,32,310000
260,32,776000
25,32,421000
338,32,560000
790,32,141000
693,32,726000
19,32,539000
111,32,757000
334,32,337000
340,32,933000
210,32,538000
88,32,347000
455,32,690000
926,32,427000
576,32,358000
307,32,745000
202,32,275000
365,32,889000
242,32,133000
593,32,796000
974,32,489000
176,32,892000
941,32,233000
562,32,936000
196,33,830000
422,33,620000
289,33,162000
721,33,633000
216,33,823000
198,33,240000
912,33,583000
332,33,92000
336,33,442000
416,33,868000
555,33,515000
277,33,418000
145,33,986000
288,33,367000
435,33,615000
633,33,689000
22,33,15000
904,33,897000
829,33,621000
186,33,380000
814,33,953000
885,33,222000
49,33,657000
382,33,723000
774,33,454000
112,33,997000
107,33,760000
238,34,799000
198,34,832000
57,34,125000
846,34,493000
409,34,571000
751,34,179000
404,34,983000
799,34,515000
716,34,403000
695,34,856000
334,34,806000
27,34,536000
43,34,700000
838,34,144000
382,34,913000
1000,34,215000
681,34,703000
677,34,592000
108,34,427000
595,34,348000
747,34,464000
18,34,189000
75,34,562000
561,34,721000
468,34,340000
466,34,498000
490,34,521000
544,34,743000
67,34,452000
882,34,313000
225,34,567000
957,34,58000
999,35,789000
213,35,186000
620,35,185000
77,35,47000
247,35,990000
157,35,409000
505,35,454000
199,35,526000
442,35,775000
306,35,10000
304,35,66000
802,35,454000
234,35,862000
377,35,908000
379,35,50000
577,35,301000
941,35,209000
39,35,906000
845,35,737000
291,35,918000
261,35,620000
856,35,861000
471,35,142000
909,35,978000
294,35,270000
666,35,25000
750,36,642000
186,36,834000
454,36,657000
810,36,445000
823,36,594000
799,37,643000
195,37,73000
967,37,246000
21,37,475000
145,37,396000
780,37,172000
357,37,947000
104,37,459000
77,37,71000
622,37,592000
625,37,633000
685,37,253000
938,37,131000
601,37,92000
443,37,987000
714,37,267000
319,37,67000
73,37,943000
238,37,614000
744,37,254000
720,38,728000
841,38,799000
943,38,643000
131,38,840000
728,38,440000
201,38,800000
917,38,37000
16,38,517000
123,38,979000
424,38,943000
146,38,344000
543,38,920000
700,38,102000
694,38,276000
436,38,283000
381,38,999000
542,38,372000
701,38,771000
975,38,663000
718,38,347000
961,38,317000
324,38,28000
827,38,606000
855,38,58000
180,38,312000
193,38,215000
132,38,279000
347,39,993000
412,39,755000
887,39,348000
744,39,164000
491,39,552000
219,39,782000
260,39,802000
770,39,726000
864,39,943000
55,39,348000
745,39,130000
104,39,860000
173,39,811000
434,39,617000
598,39,891000
993,39,22000
263,39,489000
409,39,258000
26,39,396000
309,39,587000
496,39,89000
282,39,481000
374,39,488000
360,39,373000
125,39,417000
109,39,92000
694,39,541000
558,39,26000
455,39,73000
552,39,26000
249,39,209000
783,39,346000
456,40,476000
974,40,302000
742,40,143000
534,40,823000
643,40,323000
23,40,308000
2,40,107000
259,40,138000
340,40,319000
766,40,418000
651,40,846000
671,40,12000
196,40,31000
787,40,10000
10,40,961000
662,40,323000
696,41,679000
398,41,888000
321,41,508000
338,41,50000
390,41,153000
8,41,252000
269,41,598000
432,41,331000
128,41,848000
669,41,771000
986,41,418000
504,41,435000
901,41,576000
922,41,55000
232,41,319000
402,41,434000
908,41,136000
64,41,885000
575,41,174000
332,41,273000
396,41,57000
870,41,362000
456,41,710000
250,41,218000
334,41,200000
348,41,343000
954,41,193000
909,41,755000
294,41,322000
150,41,797000
960,41,318000
333,41,780000
163,41,777000
299,41,571000
274,41,392000
449,41,89000
880,41,606000
422,41,203000
646,41,56000
286,41,931000
195,41,410000
804,41,751000
884,41,405000
619,41,137000
271,41,472000
389,42,741000
957,42,905000
852,42,960000
799,42,295000
427,42,944000
887,42,420000
661,42,599000
376,42,549000
955,42,35000
345,42,557000
787,42,707000
482,42,191000
779,42,606000
909,42,971000
502,42,121000
490,42,586000
90,42,486000
533,42,970000
873,42,647000
418,42,183000
632,43,592000
692,43,858000
889,43,602000
323,43,252000
182,43,73000
410,43,694000
935,43,881000
804,43,16000
488,43,795000
85,43,84000
108,43,259000
544,43,612000
188,43,368000
33,43,477000
98,43,907000
408,43,382000
37,43,600000
351,43,751000
342,43,908000
507,43,234000
518,44,180000
172,44,193000
165,44,161000
7,44,909000
960,44,611000
320,44,864000
33,44,308000
435,44,479000
601,44,736000
440,44,490000
690,44,657000
360,44,69000
865,44,722000
332,44,53000
525,44,797000
344,44,289000
77,44,91000
910,44,491000
19,44,10000
145,44,550000
636,44,98000
686,44,225000
512,44,129000
858,44,186000
137,44,627000
227,44,365000
976,44,266000
323,44,554000
281,44,832000
302,44,106000
217,44,508000
553,44,616000
592,44,322000
407,44,257000
545,44,687000
390,44,716000
480,44,744000
892,44,72000
602,44,988000
954,44,190000
587,44,278000
807,44,18000
135,44,247000
437,44,783000
399,44,225000
222,45,373000
85,45,842000
204,45,33000
749,45,12000
975,45,289000
234,45,599000
791,45,686000
446,45,732000
161,45,427000
474,45,304000
924,45,777000
549,45,637000
742,45,151000
308,45,939000
292,45,821000
671,45,335000
13,45,158000
586,45,875000
561,45,649000
826,45,450000
992,45,722000
713,45,241000
330,45,626000
523,45,871000
395,45,763000
730,46,964000
214,46,33000
528,46,809000
425,46,625000
542,46,814000
202,46,592000
329,46,412000
156,46,610000
958,46,131000
803,46,403000
735,46,795000
335,46,460000
404,46,70000
364,47,508000
330,47,54000
576,47,24000
20,47,164000
435,47,269000
176,47,664000
644,47,266000
945,47,709000
766,47,581000
633,47,78000
354,47,301000
303,47,71000
577,47,258000
618,47,238000
156,47,964000
989,47,584000
693,47,893000
933,47,694000
578,47,605000
138,47,35000
968,47,103000
279,47,49000
406,47,175000
847,47,208000
165,47,286000
314,47,518000
762,47,772000
32,47,661000
532,47,832000
445,47,51000
329,47,814000
768,47,119000
68,47,723000
603,47,446000
6,47,951000
507,47,839000
549,47,299000
11,48,454000
31,48,55000
884,48,644000
256,48,484000
987,48,954000
780,48,727000
722,48,645000
271,48,662000
813,48,798000
830,48,696000
195,48,671000
294,48,941000
321,48,739000
146,48,702000
485,48,575000
866,48,244000
999,48,578000
152,48,541000
450,48,320000
466,48,578000
971,48,924000
337,48,829000
554,49,836000
701,49,154000
91,49,71000
128,49,116000
345,49,47000
351,49,887000
794,49,279000
746,49,151000
572,49,961000
889,49,305000
607,49,584000
898,49,69000
581,49,176000
509,49,634000
397,49,499000
192,49,539000
639,49,284000
140,50,205000
47,50,707000
753,50,840000
816,50,290000
683,50,377000
307,50,578000
348,50,265000
304,50,25000
623,50,345000
494,50,846000
214,50,531000
667,50,12000
419,50,707000
660,50,337000
105,50,885000
274,50,66000
237,50,350000
581,50,45000
371,50,628000
14,50,579000
632,50,253000
926,50,219000
644,50,353000
852,51,294000
33,51,12000
817,51,403000
861,51,211000
780,51,142000
209,51,444000
823,51,761000
352,51,682000
178,51,231000
474,51,203000
186,51,827000
821,51,179000
527,51,848000
343,51,693000
26,51,200000
856,51,593000
660,51,481000
501,51,343000
787,51,801000
711,51,311000
447,51,103000
478,51,383000
369,51,866000
556,52,986000
682,52,803000
994,52,355000
440,52,882000
227,52,620000
160,52,714000
1,52,638000
547,52,841000
54,52,495000
170,52,200000
468,52,816000
99,52,786000
897,52,967000
370,52,316000
209,52,771000
31,52,878000
717,52,516000
301,52,206000
986,52,922000
666,52,134000
133,53,871000
11,53,39000
926,53,597000
257,53,639000
182,53,977000
150,53,151000
670,53,298000
876,53,16000
215,53,937000
971,53,124000
873,53,811000
723,53,739000
49,54,614000
896,54,153000
827,54,970000
491,54,327000
912,54,609000
264,54,421000
842,54,120000
247,54,150000
457,54,274000
425,54,730000
715,54,132000
564,54,205000
254,54,141000
128,54,649000
189,54,541000
118,54,985000
511,54,775000
862,54,686000
781,54,977000
547,54,253000
974,54,651000
325,54,563000
667,54,490000
603,55,383000
153,55,702000
155,55,154000
242,55,852000
229,55,714000
108,55,838000
612,55,724000
928,55,899000
662,55,680000
897,55,558000
781,55,399000
587,55,559000
681,55,135000
720,56,596000
951,56,722000
314,56,871000
552,56,565000
120,56,564000
115,56,216000
568,56,962000
515,56,811000
905,56,590000
76,56,74000
394,56,632000
437,56,453000
530,56,908000
86,56,679000
397,56,661000
523,56,306000
51,56,767000
776,56,386000
449,56,95000
707,56,258000
360,56,500000
415,56,363000
788,56,393000
61,56,90000
793,56,535000
498,56,720000
863,56,559000
179,56,697000
572,56,101000
461,56,204000
965,56,800000
877,56,984000
116,56,316000
95,56,233000
534,56,395000
255,56,95000
587,56,181000
787,56,654000
262,56,769000
45,56,469000
1,56,56000
938,57,546000
908,57,160000
1000,57,285000
445,57,451000
61,57,787000
96,57,553000
381,57,316000
659,57,467000
219,57,437000
568,57,388000
874,57,423000
514,57,848000
591,57,88000
887,57,911000
306,57,698000
268,57,759000
338,57,790000
778,57,345000
911,57,454000
245,58,471000
830,58,292000
820,58,372000
934,58,547000
126,58,917000
499,58,573000
188,58,240000
750,58,790000
180,58,193000
799,58,336000
378,58,212000
741,58,376000
832,58,182000
241,58,759000
420,58,687000
977,58,222000
72,58,16000
729,58,16000
467,58,301000
958,58,879000
855,58,451000
947,58,217000
491,58,775000
813,58,453000
595,58,668000
547,58,944000
834,58,444000
369,58,638000
543,58,200000
656,58,525000
321,58,506000
980,58,109000
254,58,263000
556,58,130000
175,58,579000
896,58,650000
678,58,311000
428,58,797000
534,58,821000
243,58,787000
46,58,344000
329,58,120000
559,58,424000
821,58,82000
925,58,644000
292,58,824000
95,58,609000
457,58,337000
131,58,260000
500,58,453000
956,59,369000
830,59,77000
626,59,218000
982,59,721000
878,59,106000
377,59,671000
151,59,731000
297,59,363000
399,59,458000
945,59,238000
921,59,457000
231,59,10000
21,59,450000
308,59,890000
561,59,267000
330,59,569000
637,59,855000
554,59,586000
727,59,966000
100,59,848000
633,59,805000
848,59,621000
493,59,529000
847,59,653000
915,59,143000
774,59,662000
404,59,484000
846,59,642000
331,59,788000
679,59,659000
302,59,43000
691,59,721000
255,59,272000
545,59,217000
923,59,377000
295,59,744000
606,59,184000
60,59,405000
701,60,910000
48,60,47000
269,60,229000
817,60,975000
281,60,568000
622,60,53000
710,60,433000
305,60,753000
369,60,57000
985,60,823000
376,60,172000
146,60,466000
17,60,304000
678,60,931000
445,60,598000
836,60,10000
220,60,117000
956,60,89000
425,60,609000
433,60,262000
947,60,340000
708,60,335000
870,60,390000
472,60,592000
998,60,240000
24,60,732000
225,60,806000
649,60,373000
169,60,441000
945,60,953000
780,60,39000
402,60,412000
158,60,199000
52,60,137000
763,60,326000
276,60,519000
386,60,607000
791,60,481000
223,60,270000
409,61,868000
33,61,124000
427,61,826000
946,61,508000
504,61,943000
486,61,854000
723,61,499000
557,61,20000
468,61,337000
525,61,487000
863,61,691000
748,61,265000
237,61,720000
937,61,354000
276,61,979000
213,61,482000
848,61,359000
575,61,671000
418,61,990000
779,61,358000
699,61,591000
710,61,327000
263,61,91000
297,61,67000
87,61,688000
110,61,822000
1,61,106000
251,61,550000
476,61,728000
51,61,187000
177,61,392000
22,61,726000
47,61,254000
17,61,68000
472,61,882000
258,61,203000
495,61,15000
786,61,440000
197,61,75000
846,61,428000
546,61,499000
975,61,284000
578,61,40000
296,61,434000
802,61,37000
379,61,561000
587,62,317000
271,62,828000
594,62,595000
543,62,619000
875,62,488000
577,62,842000
231,62,573000
777,62,504000
122,62,410000
763,62,608000
12,62,687000
567,62,490000
935,62,397000
266,62,915000
980,62,330000
681,62,596000
193,62,680000
190,62,568000
691,62,280000
386,62,280000
848,62,669000
956,62,640000
86,62,604000
627,62,776000
990,62,623000
651,62,752000
693,62,773000
760,62,818000
756,62,445000
534,62,136000
364,62,88000
235,63,312000
351,63,133000
565,63,115000
215,63,302000
745,63,486000
820,63,296000
445,63,303000
561,63,287000
318,63,632000
970,63,914000
570,63,289000
79,63,730000
486,63,153000
697,63,729000
521,63,733000
520,63,835000
495,63,958000
49,63,512000
891,63,332000
529,63,590000
117,63,773000
900,63,938000
359,63,506000
887,63,89000
814,63,358000
127,63,62000
356,63,84000
550,63,567000
578,63,115000
113,64,971000
981,64,335000
130,64,802000
273,64,250000
423,64,186000
477,64,699000
154,64,623000
382,64,923000
248,64,75000
24,64,714000
153,64,808000
116,64,789000
554,64,260000
350,64,790000
952,64,530000
331,64,259000
544,64,937000
693,64,967000
661,64,191000
710,64,340000
970,64,838000
514,64,375000
129,64,700000
338,64,128000
191,64,437000
996,64,618000
410,64,118000
23,64,104000
50,64,634000
541,64,248000
622,64,879000
703,65,670000
900,65,140000
618,65,176000
148,65,591000
267,65,969000
98,65,653000
575,65,871000
592,65,135000
133,65,585000
648,65,941000
473,65,811000
852,66,469000
965,66,697000
58,66,778000
789,66,21000
781,66,215000
149,66,850000
989,66,16000
371,66,374000
480,66,381000
300,66,255000
974,66,936000
113,66,835000
778,66,426000
66,66,646000
907,66,418000
829,66,54000
580,66,720000
183,66,97000
583,66,297000
851,66,298000
682,66,297000
173,66,543000
419,66,857000
101,66,119000
594,66,449000
389,66,195000
432,66,708000
457,66,361000
64,66,224000
941,66,186000
771,66,277000
673,66,874000
932,66,806000
946,66,146000
945,67,110000
590,67,687000
135,67,593000
359,67,418000
702,67,149000
634,67,773000
379,67,484000
494,67,516000
603,67,936000
389,67,771000
522,67,964000
536,67,539000
286,67,87000
658,67,180000
545,67,483000
614,67,412000
93,67,654000
848,67,758000
796,67,969000
326,67,364000
327,67,533000
695,67,245000
928,67,651000
843,67,295000
478,68,450000
880,68,21000
158,68,332000
312,68,623000
653,68,59000
641,68,481000
759,68,24000
581,68,354000
671,68,920000
568,68,550000
758,68,620000
435,68,387000
951,68,800000
697,68,408000
774,68,426000
657,68,167000
886,68,399000
434,68,614000
782,68,633000
845,68,554000
211,68,70000
702,69,693000
40,69,184000
585,69,713000
244,69,423000
215,69,99000
878,69,568000
920,69,863000
133,69,339000
561,69,579000
219,69,728000
602,69,613000
154,69,877000
910,69,161000
688,69,352000
653,69,116000
857,69,726000
727,69,311000
147,69,618000
355,69,912000
948,69,966000
220,69,968000
517,69,731000
944,69,988000
617,69,909000
660,69,736000
596,69,407000
498,69,202000
849,69,372000
635,69,799000
620,69,823000
424,69,230000
387,69,438000
138,69,26000
974,69,119000
363,69,909000
48,69,482000
589,69,23000
892,70,762000
398,70,629000
563,70,270000
375,70,353000
170,70,786000
478,70,394000
675,70,399000
83,70,255000
35,70,311000
438,70,421000
825,70,820000
654,70,36000
581,70,665000
427,70,505000
444,70,931000
205,70,669000
971,70,319000
475,70,949000
200,70,828000
997,70,545000
421,70,642000
759,70,439000
117,70,899000
556,70,211000
53,70,800000
984,70,299000
880,70,95000
748,70,741000
661,70,618000
476,70,674000
526,70,373000
575,70,358000
148,70,497000
19,70,488000
921,70,587000
210,70,279000
741,70,192000
976,70,266000
218,70,220000
341,70,467000
259,70,157000
622,70,763000
617,70,655000
370,70,742000
479,71,227000
577,71,595000
139,71,474000
297,71,953000
707,71,817000
427,71,615000
698,71,581000
545,71,170000
295,71,387000
418,71,481000
967,71,624000
127,71,346000
494,71,185000
906,71,303000
16,71,98000
397,71,705000
375,71,55000
172,71,247000
304,71,757000
984,71,583000
50,71,164000
518,71,211000
812,71,791000
341,72,738000
992,72,512000
768,72,156000
358,72,366000
817,72,697000
78,72,131000
187,72,529000
508,72,588000
791,72,893000
495,72,574000
614,72,259000
292,72,577000
804,72,516000
373,72,826000
701,72,703000
132,72,650000
248,72,245000
763,72,356000
134,72,745000
586,72,681000
662,72,102000
728,72,175000
431,72,403000
146,72,813000
